"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"1"	"BEAR-PAW-LAKE-1902.02"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-8.28045243517266	0.63407401231017	-0.493153592892812	-0.637486515901176	2.0435415180317	0.451939065962383	0.0915322009446478	-0.0400105249043197	-0.391616601660552	0.409908254626083	-0.0751748564484852	0.0253329516000699	-0.0747809366190302	-9.4091401336982e-15	-8.43075609324728e-16	-8.67361737988404e-16	-2.15973072759112e-15	1.04430353253804e-15	3.95516952522712e-16	3.7470027081099e-16	85.89	6.82
"2"	"BEAR-PAW-LAKE-1902.03"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-9.05266764429586	1.11654928993694	-0.476287146812058	0.988589674923631	-0.67143849198595	0.152316995629773	0.186552109046882	-0.581185232567269	-0.751139187099902	-0.194381692684698	-0.0265594817494712	0.0585361529616868	0.326284703577704	-8.70137295549966e-15	-1.03562991515815e-15	-1.11716191852906e-15	-1.53176082928752e-15	6.83481049534862e-16	2.84494650060196e-16	6.93889390390723e-17	85.89	6.82
"3"	"BEAR-PAW-LAKE-1902.04"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-9.04534055467428	1.94735103469852	-0.475569688747876	0.870582456055996	-0.32688627287428	0.0425675927500042	0.0253660672888692	0.843699549587198	0.421558534889353	0.463431700766029	-0.0610787358629514	0.0698927562081395	0.351317685739693	-6.58501031480796e-15	-1.01654795692241e-15	-1.03389519168218e-15	-2.01748340256103e-15	8.22258927613007e-16	5.55111512312578e-16	1.80411241501588e-16	85.89	6.82
"4"	"BEAR-PAW-LAKE-1902.06"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-9.28604728208476	1.52844691646753	-0.780522337131881	0.593767363181914	-0.268352564167494	0.111515432561573	0.0226374129553459	-0.18865314758131	0.198468465314778	-0.0596257355141042	0.0396937771395284	-0.0755664621567894	-0.405919996826534	-7.14012182712054e-15	-1.01654795692241e-15	-5.89805981832114e-16	-2.01748340256103e-15	7.11236625150491e-16	5.55111512312578e-16	6.93889390390723e-17	85.89	6.82
"5"	"BOOT-LAKE-2827.01"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-8.78686061948778	0.588553329980147	-0.122652148091399	-0.57710545332357	0.917116216011822	0.103961968305347	-0.304646062383621	0.0723003148361734	0.408213379987092	-0.755049923263515	0.0798799721755618	-0.00870867412089836	0.265875950784011	-6.85562717706034e-15	-8.43075609324728e-16	2.08166817117217e-17	-2.18748630320675e-15	8.22258927613007e-16	6.17561557447743e-16	4.16333634234434e-17	85.89	6.82
"6"	"BOOT-LAKE-2827.07"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-9.28604728208476	1.52844691646753	-0.780522337131881	0.593767363181914	-0.268352564167494	0.111515432561573	0.0226374129553459	-0.18865314758131	0.198468465314778	-0.0596257355141042	0.0396937771395284	-0.0755664621567894	-0.405919996826534	-7.14012182712054e-15	-1.01654795692241e-15	-5.89805981832114e-16	-2.01748340256103e-15	7.11236625150491e-16	5.55111512312578e-16	6.93889390390723e-17	85.89	6.82
"7"	"BOOT-LAKE-2827.13"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-8.01388464584136	1.23697730220976	-1.25596019712663	-2.07774693449085	-1.07466500064089	-0.944023492146896	-0.0699882537746543	0.0404800646998504	-0.142956129276349	0.13279704362003	0.00348124031166304	0.0133976824214698	-0.00572268455543367	-8.72218963721139e-15	-8.98586760555986e-16	-5.89805981832114e-16	-1.69135538907739e-15	8.22258927613007e-16	-1.38777878078145e-16	1.38777878078145e-17	85.89	6.82
"8"	"BOOT-LAKE-2827.19"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-5.98885288496221	-4.38010559996768	3.48402614884649	-0.00484724466099429	-0.20230392283037	-0.0127155564639842	-0.044882343743607	0.030937270102884	0.00631179767553749	0.0498261757658545	-0.0100950275500859	0.00111293050202384	-0.029660400560842	-2.90739654573713e-15	-7.49400541621981e-16	-2.84494650060196e-16	-9.62771529167128e-16	8.36136715420821e-16	2.28983498828939e-16	-1.38777878078145e-17	85.89	6.82
"9"	"BOOT-LAKE-2827.25"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-5.98885288496221	-4.38010559996768	3.48402614884649	-0.00484724466099429	-0.20230392283037	-0.0127155564639842	-0.044882343743607	0.030937270102884	0.00631179767553749	0.0498261757658545	-0.0100950275500859	0.00111293050202384	-0.029660400560842	-2.90739654573713e-15	-7.49400541621981e-16	-2.84494650060196e-16	-9.62771529167128e-16	8.36136715420821e-16	2.28983498828939e-16	-1.38777878078145e-17	85.89	6.82
"10"	"BOS-NER-GA-10"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	3.16821345019742	-2.4538211006915	-1.33187170047704	0.286490682145052	-0.624173651080453	-0.0565019860684098	0.0161455500484766	-2.28784508631765	1.82687711556404	-0.211407895119312	0.468274097608794	-1.21299469224302	0.793062234258041	0.25157838214624	-0.100374097667525	-0.218022701475218	0.113476356305299	0.542327809471553	0.460264389100009	0.266827548419822	85.89	6.82
"11"	"BOS-NER-GA-13"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-1.05654016138757	1.20904657384273	-2.78928353821192	-2.21145886471068	1.13585057230579	0.76435209672936	-1.72361368687264	-1.73417866329886	1.36363566247369	-0.884433381710519	-0.647664427954922	-0.792789010642938	1.44415221681004	0.00514601654208746	-0.00791455110015867	0.0476082084170025	0.00270631281444185	0.356701413428963	0.836160071973977	0.8720410580311	85.89	6.82
"12"	"BOS-NER-GA-14"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	4.9731576494869	-0.601766119556736	-0.94878781488386	1.20957605162975	0.380956471909066	0.209516552882458	-0.0218025760047148	-4.38864397350712	2.06405824894779	1.23565478040318	0.637848896579979	-0.146208510682971	0.417364092790727	0.0242368759261913	0.0160100844444192	0.222683554052941	0.027531052220662	-0.387701472828824	-0.670977745218371	-0.0410381120018489	85.89	6.82
"13"	"BOS-NER-GA-17"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	0.677819827617107	-4.02727844210195	-1.53827536853208	0.817717791434086	-1.44006527138711	0.588743961130466	0.0179496733317893	-0.306773468873113	1.74145180084909	-1.70743969421026	0.0989123391212675	-2.29710150554471	0.85655014438999	0.416836136769825	-0.156997770364394	-0.460847208267947	0.183580029405401	0.383918801659862	1.05995402147424	0.527239692148971	85.89	6.82
"14"	"BOS-NER-GA-18"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	1.20047996660377	-3.96858596848891	-1.82372674476747	0.853630151104649	-1.60716093382305	1.27847015510462	0.0147363152048617	-0.294695408618619	1.93470443646633	-1.96451041794113	-0.174376521193747	-2.31022190471959	0.879986087699482	0.413011938692115	-0.152693332055998	-0.544945987493587	0.176439793192157	0.0192583686711656	1.10370853275912	0.433959324894848	85.89	6.82
"15"	"BOS-NER-GA-19"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	5.62976763533917	-0.830272101303363	-0.959282375453776	-0.0778616598697284	0.0787088594642386	1.13344900614777	-0.518398604992958	-4.16495185168968	2.02182558571327	1.01971581847423	-0.0868350932795702	0.0130036505014093	0.60208099718386	0.0483791655684562	-0.0384246027592311	-0.203086286255764	0.011275313524638	-0.413801620394925	0.338834966526673	0.057446757430484	85.89	6.82
"16"	"BOS-NER-GA-2"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	3.43363594120585	-2.40302701171527	-1.45516703997944	0.205848938022436	-0.818208839454665	0.636507991668926	-0.123165080902756	-2.24894709194998	1.90110869292652	-0.345004368550499	0.108116573411439	-1.17623348348022	0.770717794870676	0.22438639985897	-0.0864302434368221	-0.265320511915184	0.096496488293432	0.195144525689262	0.524484914791388	0.233269674199299	85.89	6.82
"17"	"BOS-NER-GA-4"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	0.677819827617107	-4.02727844210195	-1.53827536853208	0.817717791434086	-1.44006527138711	0.588743961130466	0.0179496733317893	-0.306773468873113	1.74145180084909	-1.70743969421026	0.0989123391212675	-2.29710150554471	0.85655014438999	0.416836136769825	-0.156997770364394	-0.460847208267947	0.183580029405401	0.383918801659862	1.05995402147424	0.527239692148971	85.89	6.82
"18"	"BOS-NER-GA-5"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	5.42316846177547	-0.802304029073774	-0.889013125237904	-0.753222193662715	-0.276602389950742	0.694054064768123	-0.669699135304186	-4.11122698392525	1.70621451177955	1.38524761578509	-0.141451702479954	0.0932265431235282	0.548510554590017	-0.0479249882359571	0.0159265936500637	0.0618600314452267	-0.0237561401960601	0.0876112408840385	0.0734015622725476	0.177351702872098	85.89	6.82
"19"	"BOS-NER-GA-8"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	0.616160711416766	-3.77998566502218	-1.76689856713546	0.727925829910107	-1.27699654648425	0.589790495681072	0.0143156792499281	-0.264562276610527	1.89309034760421	-1.810582871266	0.137822423676327	-2.32111417144581	0.855770673291986	0.4239158800783	-0.159918226568608	-0.47199680679938	0.186561145062728	0.378623745481851	1.05375342807411	0.509145553799001	85.89	6.82
"20"	"ENG-BUT-GA-1"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	-7.81205492151723	-0.41356130024542	0.702100682810772	0.766622359537052	-0.590413205448236	-0.179879577046553	0.232157520570886	0.51023966031859	0.303071501878005	0.178760346566965	0.153980397103833	-0.296395933356645	-1.70243743049454	0.319144963177072	0.0470008885709371	0.00489656933511461	-0.0734042636018386	-0.160784591939749	-0.0063712549405124	-0.16132173519242	85.89	6.82
"21"	"ENG-BUT-GA-33"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	-8.00343385431095	0.303093254738795	-0.130833823831375	0.841349466514114	-0.131529393028645	-0.416783661319706	-0.92305823094625	0.327849672918904	-0.133414299741951	-0.121270171992995	0.0145821786676812	-0.986998719890827	-1.0132725120578	0.31914496317707	0.0470008885709374	0.00489656933511628	-0.0734042636018393	-0.160784591939748	-0.00637125494051246	-0.16132173519242	85.89	6.82
"22"	"FIN-KEV-GA-37"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-8.51156131058381	-0.0135577043273749	-0.206160319761944	0.506579779456679	-0.268919987837144	-0.0425773639793939	0.191937815922852	0.0473094598415663	0.449002338054675	0.177228152391233	0.0962598185643788	-0.139446268294468	-0.65167857710343	0.0259852536458847	-0.00513078985456856	-0.0175935726012657	0.00978150230575252	-0.0406816748978949	-0.0361438208673802	-0.0604296357540118	85.89	6.82
"23"	"FIN-KEV-GA-38"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-2.23452241993726	1.85389875166135	0.537457394055357	0.225086550759177	1.33046935617548	-0.88173827134605	-1.40606668520753	1.22671960693276	-0.285027017177753	0.296656741517529	-1.61921233218953	0.0561644911122796	-0.962845117502553	-0.334781428536299	0.0749580732514018	0.0794074688544806	-0.112036521987781	0.681089611057367	-0.796435239269253	-0.623328713155594	85.89	6.82
"24"	"FIN-KEV-GA-39"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	0.172422838002053	1.72165157476679	1.57936328862651	0.583743107290317	-1.47088951833815	-2.15469543544392	-0.284026748416691	-1.15114829398956	1.16933537178196	1.10319984773221	-0.827922474164569	-1.93099357493618	0.201229443033537	-0.58539232834584	-0.0690253298035	-0.120413561411615	0.0193920412726985	0.82354860954408	-0.52266618851969	0.984555368150028	85.89	6.82
"25"	"FIN-KEV-GA-41"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	0.626589172577997	0.913835359545159	0.430962527255403	0.339396703861525	-0.270570684049441	-0.202605150846265	-0.720071954831084	-0.187977177705329	0.373196469012957	1.01426291893374	-0.069672568589717	-0.278715060980555	0.094042125165908	-0.518741891080003	-0.0457251492566953	-0.00121069491359294	0.0624499313501798	0.378619818860486	-0.276940220446723	0.288107041590807	85.89	6.82
"26"	"FIN-KEV-GA-42"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	0.466835446824864	0.261834777474635	-0.369815729507216	0.483267381205671	-0.466798409644042	0.33217375559555	-1.30832982991289	1.5587629433802	-0.867356991975119	0.453782744668448	1.41959802203161	-0.929007243827699	-0.494571470055955	-0.189425553018832	0.0181509370011222	0.0394311917819292	-0.0348387042952311	0.267051676788583	-0.223825008228395	0.22152196912842	85.89	6.82
"27"	"FIN-KEV-GA-44"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.653122265142854	2.11834858755278	0.294509595838966	-0.0881498474552954	-0.8113443235232	-0.582019854329879	-0.210488390113443	0.130347520086303	-0.740123673171868	0.102322100161622	0.125658897176006	-0.109746010188006	-0.829492465782935	0.25016146941195	0.0487686980047766	-0.204956675233243	-0.123762281518388	0.258042495425396	-0.29492406710048	-0.0675851037665104	85.89	6.82
"28"	"FIN-KEV-GA-46"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.78268106157613	1.98649324736565	1.10220678275251	0.224595394401885	-0.126182670056092	0.0842579201251355	-0.475562584487789	-0.287957617053206	0.11921415574326	0.0336803568777813	0.131876013362934	-0.111057555965455	-0.111189325270272	-0.00427815866774689	-0.00682363945172946	-0.0340045517370094	-0.000822457114207458	0.0241059540922574	0.00899472549460373	-0.000164684921876761	85.89	6.82
"29"	"FIN-KEV-GA-47"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	6.50807073532675	1.17292038231605	0.940014453738284	0.350628758333894	-0.113498883682096	1.04629315070561	-0.966906918617844	0.75886708581762	-0.556563110068809	0.116956864520961	0.882117554769131	-0.143697447559069	-0.325834309445265	-0.0615144009425152	-0.00767266148354256	-0.130454206236643	-0.036985177700699	-0.0166275294193172	0.411089574145301	0.222200012317787	85.89	6.82
"30"	"FIN-KEV-GA-48"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	6.82362430424667	2.17140109377432	1.36332164256244	1.95674546521403	0.478065735313464	-0.393781332962971	-0.0969880525308981	-0.512300809646663	0.241527877941875	0.128429929872021	0.739272766123642	-0.251782213170366	-0.332930295134052	0.0113898385198898	0.0154097455796333	0.22167184909268	0.0271352797236146	-0.387442917661637	-0.671464842238804	-0.0402249462069505	85.89	6.82
"31"	"GA-POR-LI-1"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.9773429923541	0.777252937627022	-0.784595661766071	0.1268282372989	0.606224931908799	0.173671734855257	0.17909463614882	-0.0959945702591643	-0.368379538569621	0.43269232671428	-0.0677286305616109	0.00692057577572925	-0.272165716674408	-0.121032779417382	0.0267653505800013	0.129114573453467	-0.0558640137512986	-0.00879876686855847	-0.00266374210104122	0.0248286227012053	85.89	6.82
"32"	"GA-POR-LI-2"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.734844796283	0.799050933178544	-0.962013671168086	0.097914212594248	1.14562400208395	0.34030375437921	0.368808225216532	-0.149775644262013	-0.751385449059486	0.990543217332409	-0.14197805503388	0.0232217199600928	-0.435292386489499	-0.244063872776476	0.0487666680207333	0.238046668026352	-0.111409185995339	0.00514391540144625	0.0098080523902048	0.048781974087245	85.89	6.82
