"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"1"	"BEAR-PAW-LAKE-1902.02"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	4.29451330864091	-0.612758126745474	1.28236643280828	-0.32211341174491	-0.851609013929687	-1.94506299832541e-16	8.87516457030974e-16	-8.47025745871644e-16	-3.30959381921859e-17	5.30161537709912e-16	-4.09529047544022e-16	2.05954727236239e-16	-6.10622663543836e-16	-5.55111512312578e-17	8.32667268468867e-17	2.22044604925031e-16	1.11022302462516e-16	-2.08166817117217e-17	-1.87350135405495e-16	-1.94289029309402e-16	82.01	15.83
"2"	"BEAR-PAW-LAKE-1902.03"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	5.34188738168278	-1.31040855999369	-0.569961354303596	0.190710153652486	-0.0220136442547471	-4.80457042528542e-16	-1.26220943846241e-15	-7.22617819611153e-16	-5.06240517489114e-16	5.65589774268468e-16	-1.84433908715885e-16	1.39938015708888e-16	-5.55111512312578e-16	-5.55111512312578e-17	2.4980018054066e-16	2.22044604925031e-16	2.22044604925031e-16	7.63278329429795e-17	-3.95516952522712e-16	-1.38777878078145e-16	82.01	15.83
"3"	"BEAR-PAW-LAKE-1902.04"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	5.34188738168278	-1.31040855999369	-0.569961354303596	0.190710153652486	-0.0220136442547471	-4.80457042528542e-16	-1.26220943846241e-15	-7.22617819611153e-16	-5.06240517489114e-16	5.65589774268468e-16	-1.84433908715885e-16	1.39938015708888e-16	-5.55111512312578e-16	-5.55111512312578e-17	2.4980018054066e-16	2.22044604925031e-16	2.22044604925031e-16	7.63278329429795e-17	-3.95516952522712e-16	-1.38777878078145e-16	82.01	15.83
"4"	"BEAR-PAW-LAKE-1902.06"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	5.34188738168278	-1.31040855999369	-0.569961354303596	0.190710153652486	-0.0220136442547471	-4.80457042528542e-16	-1.26220943846241e-15	-7.22617819611153e-16	-5.06240517489114e-16	5.65589774268468e-16	-1.84433908715885e-16	1.39938015708888e-16	-5.55111512312578e-16	-5.55111512312578e-17	2.4980018054066e-16	2.22044604925031e-16	2.22044604925031e-16	7.63278329429795e-17	-3.95516952522712e-16	-1.38777878078145e-16	82.01	15.83
"5"	"BOOT-LAKE-2827.01"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	4.71661179025018	-0.591710046082911	0.94842618022499	-0.494178715738048	0.463223602491719	1.46243325056548e-15	-6.51586774918572e-16	1.38680592717664e-15	-9.50329727339176e-16	5.65589774268468e-16	-7.39545421028464e-16	2.50960318171403e-16	-5.55111512312578e-16	-5.55111512312578e-17	1.38777878078145e-16	4.44089209850063e-16	2.22044604925031e-16	2.08166817117217e-17	-1.73472347597681e-16	-2.77555756156289e-17	82.01	15.83
"6"	"BOOT-LAKE-2827.07"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	5.34188738168278	-1.31040855999369	-0.569961354303596	0.190710153652486	-0.0220136442547471	-4.80457042528542e-16	-1.26220943846241e-15	-7.22617819611153e-16	-5.06240517489114e-16	5.65589774268468e-16	-1.84433908715885e-16	1.39938015708888e-16	-5.55111512312578e-16	-5.55111512312578e-17	2.4980018054066e-16	2.22044604925031e-16	2.22044604925031e-16	7.63278329429795e-17	-3.95516952522712e-16	-1.38777878078145e-16	82.01	15.83
"7"	"BOOT-LAKE-2827.13"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	4.71661179025018	-0.591710046082911	0.94842618022499	-0.494178715738048	0.463223602491719	1.46243325056548e-15	-6.51586774918572e-16	1.38680592717664e-15	-9.50329727339176e-16	5.65589774268468e-16	-7.39545421028464e-16	2.50960318171403e-16	-5.55111512312578e-16	-5.55111512312578e-17	1.38777878078145e-16	4.44089209850063e-16	2.22044604925031e-16	2.08166817117217e-17	-1.73472347597681e-16	-2.77555756156289e-17	82.01	15.83
"8"	"BOOT-LAKE-2827.19"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	5.34188738168278	-1.31040855999369	-0.569961354303596	0.190710153652486	-0.0220136442547471	-4.80457042528542e-16	-1.26220943846241e-15	-7.22617819611153e-16	-5.06240517489114e-16	5.65589774268468e-16	-1.84433908715885e-16	1.39938015708888e-16	-5.55111512312578e-16	-5.55111512312578e-17	2.4980018054066e-16	2.22044604925031e-16	2.22044604925031e-16	7.63278329429795e-17	-3.95516952522712e-16	-1.38777878078145e-16	82.01	15.83
"9"	"BOOT-LAKE-2827.25"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	5.05204758174388	8.45909728695354	-0.218254460975089	0.0525386914973075	-0.0141144132887664	9.07321738252904e-16	3.27133726267278e-18	-4.0550216169626e-15	3.84626539676036e-17	1.87501371668461e-16	-1.57545694838245e-16	-3.31906769756804e-16	2.77555756156289e-16	-2.77555756156289e-16	6.38378239159465e-16	-2.22044604925031e-16	1.11022302462516e-16	6.03683769639929e-16	-4.85722573273506e-17	-2.4980018054066e-16	82.01	15.83
"10"	"BOS-NER-GA-10"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	5.87057170819426	1.58992196021874	-0.976161813779346	0.451392419126606	-0.310696006553581	0.0188410468360088	-0.000731388443607041	-0.0301751102809908	0.0188958127544635	-0.0131092049804329	-0.0633633689017841	0.0252448751428499	3.28482241720995e-06	0.00503377722801224	-0.00415805353878346	-0.0131204491641991	-0.000747655040166884	0.0220299677876629	-0.00530659373272317	0.0197424659223681	82.01	15.83
