"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"1"	"BEAR-PAW-LAKE-1902.02"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-11.3632963831223	0.00477986177272812	-0.120741181674589	0.279181564217449	0.0283906855936333	-0.197801227881173	-0.042820301916046	0.219192395980067	0.0631360592171702	1.12946398947982e-14	8.72928631688444e-16	1.19685546409663e-15	8.76919923078037e-16	-8.10343237295112e-17	1.525345717987e-15	-1.09266938440466e-15	6.73454358585004e-16	-5.25656754995669e-16	-6.89754392193498e-16	-1.20470426545159e-15	97.21	1.04
"2"	"BEAR-PAW-LAKE-1902.03"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-11.1735058254221	0.0826197860767299	-0.0231506168547106	0.419637723241588	0.0557314080274054	-0.617812276890326	0.208063787742442	-1.06743872575949	-0.222638140795002	1.534695393468e-14	7.61906329225929e-16	8.91544132324714e-16	8.76919923078037e-16	6.40610642276841e-16	1.41432341552449e-15	-1.14818053563592e-15	7.8447666104752e-16	-4.35451134244875e-16	-5.78732089730982e-16	-1.20470426545159e-15	97.21	1.04
"3"	"BEAR-PAW-LAKE-1902.04"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-11.3632963831223	0.00477986177272812	-0.120741181674589	0.279181564217449	0.0283906855936333	-0.197801227881173	-0.042820301916046	0.219192395980067	0.0631360592171702	1.12946398947982e-14	8.72928631688444e-16	1.19685546409663e-15	8.76919923078037e-16	-8.10343237295112e-17	1.525345717987e-15	-1.09266938440466e-15	6.73454358585004e-16	-5.25656754995669e-16	-6.89754392193498e-16	-1.20470426545159e-15	97.21	1.04
"4"	"BEAR-PAW-LAKE-1902.06"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-10.9833352154447	0.178228529253982	0.117384759515848	0.653241596011042	0.217761088186713	1.66601347584378	-0.00455476891506712	-0.2183493462567	-0.0897750704267537	1.57355319932988e-14	8.72928631688444e-16	-2.43898629910405e-17	-5.66370008934667e-16	2.19492287675206e-15	1.08125650813694e-15	-1.81431435041102e-15	7.8447666104752e-16	-7.37293019064839e-16	-8.00776694656013e-16	-1.20470426545159e-15	97.21	1.04
"5"	"BOOT-LAKE-2827.01"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-11.3632963831223	0.00477986177272812	-0.120741181674589	0.279181564217449	0.0283906855936333	-0.197801227881173	-0.042820301916046	0.219192395980067	0.0631360592171702	1.12946398947982e-14	8.72928631688444e-16	1.19685546409663e-15	8.76919923078037e-16	-8.10343237295112e-17	1.525345717987e-15	-1.09266938440466e-15	6.73454358585004e-16	-5.25656754995669e-16	-6.89754392193498e-16	-1.20470426545159e-15	97.21	1.04
"6"	"BOOT-LAKE-2827.07"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-11.3632963831223	0.00477986177272812	-0.120741181674589	0.279181564217449	0.0283906855936333	-0.197801227881173	-0.042820301916046	0.219192395980067	0.0631360592171702	1.12946398947982e-14	8.72928631688444e-16	1.19685546409663e-15	8.76919923078037e-16	-8.10343237295112e-17	1.525345717987e-15	-1.09266938440466e-15	6.73454358585004e-16	-5.25656754995669e-16	-6.89754392193498e-16	-1.20470426545159e-15	97.21	1.04
"7"	"BOOT-LAKE-2827.13"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-10.2175585703264	-0.667051134133969	0.299275968434795	-2.89039791627171	-0.448861564254775	0.184467022312491	0.042358799856412	-0.0515651657367625	-0.0870259474905424	1.40840752441689e-14	7.20272965802485e-16	-3.33424225515479e-15	3.63859969683311e-15	2.81942332810371e-15	2.10474335896326e-15	8.64098696497174e-16	4.61818094515833e-16	-2.58509339695241e-16	-5.82201536682936e-16	-1.40940163561685e-15	97.21	1.04
"8"	"BOOT-LAKE-2827.19"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-11.3632963831223	0.00477986177272812	-0.120741181674589	0.279181564217449	0.0283906855936333	-0.197801227881173	-0.042820301916046	0.219192395980067	0.0631360592171702	1.12946398947982e-14	8.72928631688444e-16	1.19685546409663e-15	8.76919923078037e-16	-8.10343237295112e-17	1.525345717987e-15	-1.09266938440466e-15	6.73454358585004e-16	-5.25656754995669e-16	-6.89754392193498e-16	-1.20470426545159e-15	97.21	1.04
"9"	"BOOT-LAKE-2827.25"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-11.3632963831223	0.00477986177272812	-0.120741181674589	0.279181564217449	0.0283906855936333	-0.197801227881173	-0.042820301916046	0.219192395980067	0.0631360592171702	1.12946398947982e-14	8.72928631688444e-16	1.19685546409663e-15	8.76919923078037e-16	-8.10343237295112e-17	1.525345717987e-15	-1.09266938440466e-15	6.73454358585004e-16	-5.25656754995669e-16	-6.89754392193498e-16	-1.20470426545159e-15	97.21	1.04
"10"	"BOS-NER-GA-10"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.946254576372933	0.197766785235671	-0.163627227536401	0.175158504073656	-0.68420415799732	-0.0676717445420436	-0.800883086930205	-0.244525903604692	0.985988931009231	0.0367535579177917	0.0272566602183024	-0.0170565426513286	-0.0138940990380183	-0.0469227797571083	0.00322913909811386	0.0222358040657982	-0.0266570126772458	-0.00761156400054305	-0.0215064766665578	-0.0125858170991908	97.21	1.04
