"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"1"	"BEAR-PAW-LAKE-1902.02"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-3.59923592769228	-4.39007784243735	-0.18640254709605	0.52268521425966	-1.3302483493529	0.123709078386769	-0.212490292314572	-1.30016065949157	0.0428375486737735	-0.0122063059716079	0.00081153647041019	-2.97288235695525e-15	3.37186875642992e-16	-5.01335084557297e-16	-6.86950496486816e-16	2.08166817117217e-16	2.42861286636753e-17	-8.89045781438114e-18	-1.45716771982052e-16	-2.69749500514394e-16	45.84	37.13
"2"	"BEAR-PAW-LAKE-1902.03"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	4.79743780623863	2.45474913140345	0.419407726185422	0.713041987982178	0.36229119560713	0.125499374167541	0.0416387091309428	-0.178237012864036	-0.234290935624889	-0.0623418943878494	0.0171062831698201	3.69929781252054e-16	-2.96572662261685e-15	4.21537804662364e-16	2.42861286636753e-16	-9.36750677027476e-17	-3.46944695195361e-18	-1.42464165464595e-16	2.84494650060196e-16	3.57786716920216e-16	45.84	37.13
"3"	"BEAR-PAW-LAKE-1902.04"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-3.59923592769228	-4.39007784243735	-0.18640254709605	0.52268521425966	-1.3302483493529	0.123709078386769	-0.212490292314572	-1.30016065949157	0.0428375486737735	-0.0122063059716079	0.00081153647041019	-2.97288235695525e-15	3.37186875642992e-16	-5.01335084557297e-16	-6.86950496486816e-16	2.08166817117217e-16	2.42861286636753e-17	-8.89045781438114e-18	-1.45716771982052e-16	-2.69749500514394e-16	45.84	37.13
"4"	"BEAR-PAW-LAKE-1902.06"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	1.46937904967593	-0.924293273361878	-4.44719424883622	-0.602538080145237	-1.10714685492803	-0.681685113739167	0.451832069523026	0.4099467300616	-0.427598155860184	-0.0227535162195727	-0.189718128767429	-7.35089072945172e-16	1.81061762805079e-16	6.92154666914746e-16	1.09634523681734e-15	-9.99200722162641e-16	-7.3899220076612e-16	-3.42824726939917e-16	3.12250225675825e-16	-4.97431956736349e-16	45.84	37.13
"5"	"BOOT-LAKE-2827.01"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-3.44052230573886	-3.4571768560359	-1.48434859178386	-1.30810719771499	2.53010573011918	0.285828489870058	0.0767771946407234	-0.222904319492854	0.0122958338487513	-0.00294170047685636	-0.00034855327506147	3.17497764190655e-15	1.65904616433732e-15	2.20309881449055e-16	1.73472347597681e-16	1.04083408558608e-15	2.42861286636753e-17	2.1315414711065e-16	-2.28983498828939e-16	-3.25260651745651e-16	45.84	37.13
"6"	"BOOT-LAKE-2827.07"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	1.04190007023014	-1.35602908785419	-4.96255264670986	-0.532857366198645	-1.14989382314869	-0.281351643848944	-0.566086952994562	0.72473770204708	0.0597036855511726	-0.0168792166143886	0.18735853698394	-2.13327619458248e-15	-3.75133951679985e-17	2.06605565988838e-15	7.56339435525888e-16	-9.71445146547012e-17	2.42861286636753e-17	2.1315414711065e-16	2.15105711021124e-16	1.74339709335669e-16	45.84	37.13
"7"	"BOOT-LAKE-2827.13"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-0.542688056317704	-1.97070592206614	-0.601522232444239	2.34235030661262	-0.101108536135924	2.02374055366669	-0.648361733931704	0.871442947668614	0.460728050916421	0.0637610228021535	-0.0762651196232435	-1.22948526359856e-15	7.00394603425636e-17	2.60208521396521e-17	1.45716771982052e-16	-6.10622663543836e-16	-2.53269627492614e-16	-3.42824726939917e-16	-2.56739074444567e-16	7.80625564189563e-18	45.84	37.13
"8"	"BOOT-LAKE-2827.19"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-3.44052230573886	-3.4571768560359	-1.48434859178386	-1.30810719771499	2.53010573011918	0.285828489870058	0.0767771946407234	-0.222904319492854	0.0122958338487513	-0.00294170047685636	-0.00034855327506147	3.17497764190655e-15	1.65904616433732e-15	2.20309881449055e-16	1.73472347597681e-16	1.04083408558608e-15	2.42861286636753e-17	2.1315414711065e-16	-2.28983498828939e-16	-3.25260651745651e-16	45.84	37.13
"9"	"BOOT-LAKE-2827.25"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-6.52074459922818	-6.13409152808606	3.3034833225422	0.061476548189185	-0.447702018388297	-0.546146974572586	0.166221761091538	0.885687577479384	-0.318541627145039	0.241725373462253	0.0187298618245803	5.65953534037433e-16	1.88282549273833e-15	-2.09901540593194e-16	5.06539254985228e-16	1.23512311489549e-15	1.90819582357449e-16	4.35198752035681e-16	-6.17561557447743e-16	-9.35883315289487e-16	45.84	37.13
"10"	"BOS-NER-GA-10"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.321391730056141	-1.12595202327102	-4.09051352003813	-0.686653083442058	-0.854028022302024	-0.227904670907505	-0.436960391227575	0.781645130219234	0.101101205336301	-0.0160909091718049	0.183735041573597	-0.037962357817223	-0.00339596721408158	0.00216674939432128	0.00172186002001529	0.00587113276599385	-0.00284561942634768	-0.0252109084730828	-0.000523687734905721	-0.00352526381078333	45.84	37.13
"11"	"BOS-NER-GA-13"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-2.13000631506713	1.17352645884572	-4.43381485221377	-0.113308529014977	-1.15889465688368	-0.758960728062477	-0.661338206940526	0.846245377287587	-0.0557040603244718	-0.0635678371575244	0.26401572561008	-0.0308706212080866	0.0118553796207628	-0.0107303092638494	-0.0110793408233594	-0.0398189589237855	0.737511572273031	-0.0245872810535577	0.561146351581265	-0.110888153980182	45.84	37.13
"12"	"BOS-NER-GA-14"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.726573846554731	-0.610802158867288	-4.16742297411448	-0.558207276374604	-0.922326989518884	-0.346876628228163	-0.487227528858422	0.796117458956607	0.0659722785073883	-0.026727117861888	0.201720242921323	-0.0168737056061478	0.00776589991426218	0.0673559584193841	-0.135785374115203	-0.0524081370357947	0.146036284374865	-0.012882630947066	-0.206766241505054	0.00301621354984546	45.84	37.13
"13"	"BOS-NER-GA-17"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-1.11393192034883	-0.0378439054602851	-4.11556230814036	-1.05491386003241	-1.31923667411708	0.192239562834639	-0.296536374399269	0.871155259308594	0.294498991424358	0.0392038492727043	0.119673445769387	-0.0999574402477694	-0.0193265594890837	-0.181209556901338	0.39047697962389	0.214053737763971	0.282562207897602	-0.125078878216426	0.426429170267089	-0.0426917276241309	45.84	37.13
"14"	"BOS-NER-GA-18"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.321391730056141	-1.12595202327102	-4.09051352003813	-0.686653083442058	-0.854028022302024	-0.227904670907505	-0.436960391227575	0.781645130219234	0.101101205336301	-0.0160909091718049	0.183735041573597	-0.037962357817223	-0.00339596721408158	0.00216674939432128	0.00172186002001529	0.00587113276599385	-0.00284561942634768	-0.0252109084730828	-0.000523687734905721	-0.00352526381078333	45.84	37.13
"15"	"BOS-NER-GA-19"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.321391730056141	-1.12595202327102	-4.09051352003813	-0.686653083442058	-0.854028022302024	-0.227904670907505	-0.436960391227575	0.781645130219234	0.101101205336301	-0.0160909091718049	0.183735041573597	-0.037962357817223	-0.00339596721408158	0.00216674939432128	0.00172186002001529	0.00587113276599385	-0.00284561942634768	-0.0252109084730828	-0.000523687734905721	-0.00352526381078333	45.84	37.13
"16"	"BOS-NER-GA-2"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.586323347874595	-0.789117100311352	-4.1408013912553	-0.602667749236184	-0.898685856750537	-0.305695451508503	-0.46982796744423	0.791107979910445	0.0781318712071569	-0.0230454806125912	0.19549481155313	-0.0211966742500776	0.00805988573740718	0.0411882850281483	-0.0881229494541925	-0.0779724240225118	0.18586303536138	-0.0576946276363794	0.556895694069174	-0.117217129267798	45.84	37.13
"17"	"BOS-NER-GA-4"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.321391730056141	-1.12595202327102	-4.09051352003813	-0.686653083442058	-0.854028022302024	-0.227904670907505	-0.436960391227575	0.781645130219234	0.101101205336301	-0.0160909091718049	0.183735041573597	-0.037962357817223	-0.00339596721408158	0.00216674939432128	0.00172186002001529	0.00587113276599385	-0.00284561942634768	-0.0252109084730828	-0.000523687734905721	-0.00352526381078333	45.84	37.13
"18"	"BOS-NER-GA-5"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.321391730056141	-1.12595202327102	-4.09051352003813	-0.686653083442058	-0.854028022302024	-0.227904670907505	-0.436960391227575	0.781645130219234	0.101101205336301	-0.0160909091718049	0.183735041573597	-0.037962357817223	-0.00339596721408158	0.00216674939432128	0.00172186002001529	0.00587113276599385	-0.00284561942634768	-0.0252109084730828	-0.000523687734905721	-0.00352526381078333	45.84	37.13
"19"	"BOS-NER-GA-8"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-0.464877374552035	-0.943523906885487	-4.11774918058834	-0.641167044795698	-0.878214482983462	-0.270035770178644	-0.454761306781929	0.786770162474318	0.0886611283900298	-0.0198574704210467	0.190104074415094	-0.0304943113984804	0.000556743513943599	0.0252519629076161	-0.0469730682834359	-0.014767089524078	0.0498773785808137	-0.0208451411444773	-0.0735596005879145	-0.00120875462435582	45.84	37.13
"20"	"ENG-BUT-GA-1"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	2.43333616128578	2.46155453073298	0.255944588675368	-0.127683208662934	-0.0157687679861883	-0.119144656338614	1.47983313111466	-0.0602780594587921	0.967721073251462	0.613413299320402	-0.119713510830155	-0.122732249731144	-0.0355508695223163	-0.268402775607993	0.551718324205892	0.288249701494049	0.0725027990679595	-0.0653013083028769	-0.0345362266345773	0.044026209766463	45.84	37.13
"21"	"ENG-BUT-GA-33"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	2.43333616128578	2.46155453073298	0.255944588675368	-0.127683208662934	-0.0157687679861883	-0.119144656338614	1.47983313111466	-0.0602780594587921	0.967721073251462	0.613413299320402	-0.119713510830155	-0.122732249731144	-0.0355508695223163	-0.268402775607993	0.551718324205892	0.288249701494049	0.0725027990679595	-0.0653013083028769	-0.0345362266345773	0.044026209766463	45.84	37.13
"22"	"FIN-KEV-GA-37"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-8.35468014669437	1.60841736552989	-1.18650513022828	0.124594312241694	-0.239400725640642	1.12456097719379	0.391929342789203	-0.428677865812146	0.26485363147345	0.0270975816432255	-0.304051488435335	-0.716150428941501	-0.0752962130200587	-0.00313328361543098	0.00482647748288151	-0.0493086653247675	-0.0488605028606757	-0.131372361517523	0.0033709474707877	-0.0446122500399155	45.84	37.13
"23"	"FIN-KEV-GA-38"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-4.23784321141658	1.99862472412191	0.405133972081903	-0.396728841400097	0.943039855867124	-0.129929952509899	1.12221344207754	-0.4866623435327	-0.27833439037715	-0.0385718615067176	-0.364264122832413	0.0836832933721352	0.0219083343560622	0.123480875762796	-0.268669412125083	-0.0632785565175329	-0.479270185704501	-0.0845495263211979	0.577922839952329	-0.0603753336905409	45.84	37.13
"24"	"FIN-KEV-GA-39"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-3.53175111576584	0.114623804755872	0.711895313488123	-1.64315223398158	0.469671476273182	-1.97704700795316	1.71780860692573	-3.02831541258459	-1.3119236221212	-1.07316779263128	-0.546049120124322	0.819559436375685	0.133190364106133	0.103762144357217	-0.576624625072765	0.0253236700039626	-0.758926998708159	0.0754072580721954	0.478685000337355	0.0552135662112514	45.84	37.13
"25"	"FIN-KEV-GA-41"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-4.27882704915712	1.35774540839293	-0.134953535927878	-0.807857160045422	-0.0909523056108853	-1.11642234752085	2.89581379678661	-0.640794944228991	-1.31260285580821	0.0163994238009426	-1.08790454358896	0.0754214091308263	0.0300912596202676	0.0922414106445188	-0.214849976062935	-0.0202313702440396	0.0694215706002325	-0.116508768841697	0.5453610600668	-0.0811363683072086	45.84	37.13
"26"	"FIN-KEV-GA-42"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-4.20500664686564	0.363613605663747	2.25473796243405	-0.568731796857119	-0.52228581724989	-0.866912207059285	0.988522270202766	0.658294448734357	-0.399852572103618	0.121974896694819	-0.185247899113243	-0.479027121284875	-0.0525292625556965	0.0730202466935007	0.0532454346673508	-0.0721925297749447	0.552209346154526	-0.170224105746671	0.195601083510403	-0.120211514368111	45.84	37.13
"27"	"FIN-KEV-GA-44"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-1.61428471946721	2.38072489342631	-0.258294927938401	-1.08796352932842	0.46146350909048	-0.33277891957241	-0.124763425512997	0.881152568065759	-0.0479548016188008	0.0891128763657074	0.206873780666036	-0.671209852472414	-0.105396800302707	0.0592102496134257	0.199721738609349	-0.118241372786461	-0.183529742037052	-0.132934366705484	0.148162627703977	-0.0948897921170835	45.84	37.13
"28"	"FIN-KEV-GA-46"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-3.47352517819698	1.52076040321507	1.11691736615552	0.26040006462297	0.498333209268234	0.50738657982039	0.442388244834253	0.49762007250323	-0.123487834659807	0.106112785609574	-0.194389855419813	0.708100034084662	0.108195198967534	-0.0765659057771755	-0.104459140093355	0.235553830414675	0.114855298628518	0.0158941390105654	-0.070664827104701	0.0917475523069841	45.84	37.13
"29"	"FIN-KEV-GA-47"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.516620187282659	1.55369910014992	1.9530983178633	1.36145744565105	1.45413627156379	1.22580107530385	2.49854693658051	-0.0670422315289562	0.808320386086199	0.656417732585456	-0.75934924228111	0.732908603756133	0.127266987493314	0.0372180126574983	-0.304039177084949	0.197885441410198	0.333355493010489	-0.0591308127997117	-0.376730352458202	0.0946412963867411	45.84	37.13
"30"	"FIN-KEV-GA-48"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-2.5569345068804	1.32566242104848	0.724494703992944	-0.230316811881414	0.335020553814251	0.375075042916882	0.191936826887461	-0.0986765928783057	0.00425501023464429	0.0595961001593903	-0.045007141000126	0.00260355753127354	-0.00698545644138044	-0.0576471511849093	0.150925023450649	0.102434891507122	-0.146175456290506	-0.0677809626060827	0.193675741784742	-0.00648499634617429	45.84	37.13
"31"	"GA-POR-LI-1"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-3.69467566668801	1.50781290122271	1.52589859427708	-1.24106194390591	0.203523832809845	-0.703111311654336	-0.298831266960798	-0.0822969114846247	-0.261729704695068	-0.00891015402979073	0.291879351182709	0.021475897514924	0.0144259383046784	0.0516628623683282	-0.112826521872506	0.0128499986457358	0.0356060315162529	-0.0695300103852901	0.0451015329048087	-0.0134871086021896	45.84	37.13
"32"	"GA-POR-LI-2"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-3.72254187570473	2.50271758596507	0.681237141854388	0.202086540740347	0.23841477729712	0.158976276359692	0.1617687814286	0.120053632187489	-0.11197251175464	0.0511772682920734	-0.0529968229923033	-0.0632035513741844	0.0405810576071274	0.0142257697876439	-0.331162077602737	0.00641154520672734	0.314066979749095	-0.07116769783354	0.356160800316385	-0.0403525428630077	45.84	37.13
"33"	"GA-POR-LI-3"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	3.34696571287019	2.59708841384238	1.16398413405508	0.513743913086594	0.617384906864017	0.177957660918776	0.141641942190478	-0.111887073103382	-0.259442710167663	0.0111565479501811	-0.0240269846541057	-0.0373823320962351	-0.00354973159004588	0.00107235336082124	0.000913337939294932	0.00177540242928371	-0.00270824295224004	-0.0184485501021915	-8.74598108865331e-05	-0.00314492444236889	45.84	37.13
"34"	"GA-POR-LI-4"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	3.34696571287019	2.59708841384238	1.16398413405508	0.513743913086594	0.617384906864017	0.177957660918776	0.141641942190478	-0.111887073103382	-0.259442710167663	0.0111565479501811	-0.0240269846541057	-0.0373823320962351	-0.00354973159004588	0.00107235336082124	0.000913337939294932	0.00177540242928371	-0.00270824295224004	-0.0184485501021915	-8.74598108865331e-05	-0.00314492444236889	45.84	37.13
"35"	"GA-POR-LI-5"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
"36"	"GA-POR-LI-6"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-3.1995836742195	1.7741672929389	0.654533255784327	-0.286867170418504	0.206471813267776	0.139190465878625	0.100562684427022	-0.058820014703823	-0.258537194272333	-0.0268239827060343	-0.0483271777181155	0.0217547384606451	0.0143972788279449	0.0503453387724147	-0.112240662330498	0.0100754607020003	0.0359900816601808	-0.0704258300120346	0.0439353198593654	-0.0135460734260379	45.84	37.13
"37"	"GA-POR-LI-7"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	2.33948080433189	2.49879619539834	0.193575129510706	0.0594448393348633	0.125629584023689	0.122607210695347	0.158660494604784	-0.0935213022705837	-1.82087754416428	-0.555231276812056	-0.460730002531089	-0.0182639708878232	0.0105089010880094	0.0755190795062584	-0.134999615357659	-0.0635622352638698	0.17955858345364	-0.0771520142096944	0.499691605419424	-0.0908968427447176	45.84	37.13
"38"	"GA-POR-LI-8"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
"39"	"GA-POR-LI-9"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.67046616217918	0.320762519116205	0.24521418096605	-0.907922780261493	0.017319965621988	0.510639209243402	0.216224709317134	-0.0779784794991349	0.249777872812401	0.10253273502427	-0.0566821887946425	0.139260693462849	0.0329566908758909	0.231186767156472	-0.372608241072809	-0.0517181097939222	-0.252136731480367	-0.123746177347489	-0.499204131824073	0.0361419827437937	45.84	37.13
"40"	"GA-POR-MI-1"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
"41"	"GA-POR-MI-10"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
"42"	"GA-POR-MI-11"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
"43"	"GA-POR-MI-12"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
"44"	"GA-POR-MI-13"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-9.27119895962817	1.08453615706205	0.131186365778113	-0.717485922714513	-0.0839417336692336	0.33424851027367	0.141697436322751	-0.0565214551784826	0.197694876979126	0.0867632349884334	-0.0300168946506938	0.0847667515809325	0.0119025529639729	0.0140117623194861	0.0259222406915672	0.0865358409813825	0.0081211379736521	-0.0924568200579409	-0.0250461641599264	0.00325788647127801	45.84	37.13
