"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"1"	"BEAR-PAW-LAKE-1902.02"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-5.5830620280092	10.1549578133916	0.375768669176324	0.398917254737814	0.635100890152681	0.0285933473519611	-0.0152159567411735	0.126438090836385	-0.0117928186334744	0.0225103035385931	-0.00494059368490982	-2.13717932240343e-15	-3.47985529280948e-15	1.38777878078145e-16	1.49186218934005e-15	-2.53963516883005e-15	-5.48172618408671e-16	6.28837260041593e-16	-2.35922392732846e-16	-5.27355936696949e-16	79.33	7.4
"2"	"BEAR-PAW-LAKE-1902.03"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	-6.19166892295605	-0.480064464096713	-0.618033892171208	-0.621232610425201	-2.50585572898618	-0.259137387946742	2.89709401315016	1.7437527085722	-0.0368081824668678	0.126800150763097	-0.0221954852292084	-2.70616862252382e-16	-1.70002900645727e-15	1.17961196366423e-16	-1.31838984174237e-16	-9.71445146547012e-17	-4.02455846426619e-16	6.98226199080665e-16	-1.38777878078145e-17	1.04083408558608e-16	79.33	7.4
"3"	"BEAR-PAW-LAKE-1902.04"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	5.87692073247559	-0.100787136248231	-0.260697701534952	0.548329337833683	-0.675113334308121	-1.03700417101285	-0.0744856194208052	-0.395202574563102	-0.357075068296774	-0.0212170446972023	0.258320987780384	7.63278329429795e-17	2.13717932240343e-15	-5.55111512312578e-16	-3.88578058618805e-16	6.52256026967279e-16	5.34294830600857e-16	-8.53483950180589e-16	2.84494650060196e-16	3.67761376907083e-16	79.33	7.4
"4"	"BEAR-PAW-LAKE-1902.06"	"BEAR-PAW-LAKE"	"Freshwater"	"Alaska"	"North"	5.87692073247559	-0.100787136248231	-0.260697701534952	0.548329337833683	-0.675113334308121	-1.03700417101285	-0.0744856194208052	-0.395202574563102	-0.357075068296774	-0.0212170446972023	0.258320987780384	7.63278329429795e-17	2.13717932240343e-15	-5.55111512312578e-16	-3.88578058618805e-16	6.52256026967279e-16	5.34294830600857e-16	-8.53483950180589e-16	2.84494650060196e-16	3.67761376907083e-16	79.33	7.4
"5"	"BOOT-LAKE-2827.01"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-6.07678610022053	-1.86800800794112	-2.00736202246691	3.92508058586363	3.85085854730942	-0.246697461236497	1.09342492406514	0.22308014950765	-0.0692233911355914	-0.0458727444286442	-0.0896502207031717	-3.37924133120282e-15	1.62370117351429e-15	-1.20042864537595e-15	-9.0205620750794e-17	-5.13478148889135e-16	3.7470027081099e-16	1.74339709335669e-16	9.0205620750794e-17	6.24500451351651e-17	79.33	7.4
"6"	"BOOT-LAKE-2827.07"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-7.43553609119587	-1.12885745509929	0.550126478861829	0.132431839088611	0.161294525206355	1.58215421447098	-0.809772557217547	0.28178796738315	0.470878961655865	1.12879490434591	0.91182037195738	-2.93515212135276e-15	-1.7277845820729e-15	-3.81639164714898e-16	4.78783679369599e-16	-9.71445146547012e-17	-1.79023462720806e-15	2.26381413614973e-16	-6.93889390390723e-17	-1.87350135405495e-16	79.33	7.4
"7"	"BOOT-LAKE-2827.13"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-7.17877796831695	-1.17536677237526	0.980355367892199	1.89643703030753	-1.24226370575442	-0.474981396082746	-2.67323014679603	1.78620542100991	-0.131296518509771	-0.349886008454643	-0.324365673713071	-2.76861866765898e-15	-1.7277845820729e-15	1.94982918699793e-15	9.22872889219661e-16	-8.18789480661053e-16	-3.7470027081099e-16	-5.11743425413158e-17	-1.38777878078145e-17	-1.59594559789866e-16	79.33	7.4
"8"	"BOOT-LAKE-2827.19"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-21.683770573849	-1.1480783514848	-0.531264149311265	-0.508987887795143	-1.20157502026719	0.975033385681533	0.00124152753886514	-1.56687348955448	-0.0430947066909323	-0.316429237971011	-0.259108899092892	2.55351295663786e-15	-1.05609965217468e-14	-2.58126853225349e-15	-6.93889390390723e-17	-1.27675647831893e-15	-1.94289029309402e-15	1.54737334057131e-15	-1.52655665885959e-15	3.19189119579733e-16	79.33	7.4
"9"	"BOOT-LAKE-2827.25"	"BOOT-LAKE"	"Freshwater"	"Alaska"	"North"	-7.90342492068668	-0.624432743866515	-0.395980925423109	0.0196707250192697	-0.938344177287657	-0.0309853926656587	-0.03662204594097	-0.981038032058791	-0.200084887493854	-0.168823141334108	-0.000393955656253588	5.62050406216485e-16	-4.33680868994202e-15	-1.8249290967276e-15	6.45317133063372e-16	-9.29811783123569e-16	-1.1518563880486e-15	7.25981774696294e-16	-6.93889390390723e-17	1.73472347597681e-16	79.33	7.4
"10"	"BOS-NER-GA-10"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.06779517878574	1.27935190414883	-0.313521003109504	-1.44732914514842	1.92268470607511	0.692727177948644	-0.320338913804282	0.813528738832445	0.145467063787286	-0.205596816318029	-0.844018088522936	0.105635841342588	-0.104328173936258	-0.141156776861795	-0.286430180417072	0.453400085924842	-0.390269872553417	0.162544926631293	-0.000402378261532211	0.159708008443006	79.33	7.4
"11"	"BOS-NER-GA-13"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-6.51955527403479	-0.0503820636903131	0.0638034072252126	-0.874988650879127	3.7530876016014	1.96636408946139	0.126761576526349	1.78674650256143	0.874840690958323	0.205099590732121	-0.596346779686254	0.146835503787272	-0.199264074903884	-0.474282534789965	-0.316315098198133	0.501001744852653	-0.543842409845963	0.194920937924312	-0.250742137380995	-0.0586033126041925	79.33	7.4
"12"	"BOS-NER-GA-14"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.34108173901673	1.36781815446183	-1.27802434727848	-0.876293514162222	1.27239931354357	-0.653761010598826	-0.40138159579485	0.674729959700691	-0.0788026672959002	-0.400265119002978	-0.404715024723974	0.184498584770995	0.0207689742548785	-0.0845003690721367	-0.23996747966107	0.311372011009508	-0.263018926414317	0.140218996033987	0.017695299580589	0.155923943793346	79.33	7.4
"13"	"BOS-NER-GA-17"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.34108173901673	1.36781815446183	-1.27802434727848	-0.876293514162222	1.27239931354357	-0.653761010598826	-0.40138159579485	0.674729959700691	-0.0788026672959002	-0.400265119002978	-0.404715024723974	0.184498584770995	0.0207689742548785	-0.0845003690721367	-0.23996747966107	0.311372011009508	-0.263018926414317	0.140218996033987	0.017695299580589	0.155923943793346	79.33	7.4
"14"	"BOS-NER-GA-18"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.34108173901673	1.36781815446183	-1.27802434727848	-0.876293514162222	1.27239931354357	-0.653761010598826	-0.40138159579485	0.674729959700691	-0.0788026672959002	-0.400265119002978	-0.404715024723974	0.184498584770995	0.0207689742548785	-0.0845003690721367	-0.23996747966107	0.311372011009508	-0.263018926414317	0.140218996033987	0.017695299580589	0.155923943793346	79.33	7.4
"15"	"BOS-NER-GA-19"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.34108173901673	1.36781815446183	-1.27802434727848	-0.876293514162222	1.27239931354357	-0.653761010598826	-0.40138159579485	0.674729959700691	-0.0788026672959002	-0.400265119002978	-0.404715024723974	0.184498584770995	0.0207689742548785	-0.0845003690721367	-0.23996747966107	0.311372011009508	-0.263018926414317	0.140218996033987	0.017695299580589	0.155923943793346	79.33	7.4
"16"	"BOS-NER-GA-2"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.17182492273809	1.35066599468421	-1.3638267035968	-0.884902392869224	1.2041460964986	-0.865348780050758	-0.504609328841296	0.525089701536073	-0.112761573884219	0.401882827618066	-0.950923594674903	0.184498584770996	0.0207689742548785	-0.0845003690721374	-0.23996747966107	0.311372011009508	-0.263018926414316	0.140218996033987	0.017695299580589	0.155923943793345	79.33	7.4
"17"	"BOS-NER-GA-4"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.36323652018958	1.35683003673291	-0.737490215019602	-0.561801485321313	1.19065712274696	-0.821610725590077	-0.132906177167065	0.445964862969682	-0.0997146555760578	-0.272736944446692	-0.225349143525945	0.166706080199851	0.0200534651498959	-0.116768066369768	-0.220183344464876	0.306436313823568	-0.257369077447018	0.128020126203473	0.032033971642285	0.100566883331366	79.33	7.4
"18"	"BOS-NER-GA-5"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	-9.34108173901673	1.36781815446183	-1.27802434727848	-0.876293514162222	1.27239931354357	-0.653761010598826	-0.40138159579485	0.674729959700691	-0.0788026672959002	-0.400265119002978	-0.404715024723974	0.184498584770995	0.0207689742548785	-0.0845003690721367	-0.23996747966107	0.311372011009508	-0.263018926414317	0.140218996033987	0.017695299580589	0.155923943793346	79.33	7.4
